pathway	GeneSetCollection	direction	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	FDR_global
GSE33424_CD161_INT_VS_NEG_CD8_TCELL_UP	IMMUNOLOGIC	Up	0.000308166409861325	0.00261939708704979	0.768234381468659	3.29616688324352	0	182	DDX60,IFI44,RTP4,IFIT1B,ISG15,OAS2,GBP2,IRGM,RSAD2,ZBP1,USP18,SLFN5,TNFSF10,PARP14,CASP4,DHX58,CMPK2,XAF1,CD274,SAMHD1,STAT1,OAS1,MPEG1,IRF1,SLFN12L,IFIT2,TMEM140,PARP12,PARP9,IFIH1,HERC6,GBP7,DDX58,CD69,TRIM5,CXCL10,LAP3,RNF213,TAPBP,NMI,OAS3,INPP1,DNAJC2,IRF7,CCRL2,PARP11,CSF1,ZUFSP,NLRC5,MDN1,HLA-E,TRIM21,IFI35,IFITM3,SLFN13,DLL1,IRF9,TRAFD1,LY86,CHIC1,AK7,EVI2A,EIF2AK2,PPM1K,STAT2,NAMPT,EPSTI1,N4BP1,GPR171,SLC25A12,LGALS3BP,ELF1,BAZ1A	0.00440691589868892
GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_DN	IMMUNOLOGIC	Up	0.000310848616723656	0.00261939708704979	0.779327871340151	3.29181802904952	0	164	DDX60,IFI44,PSMB8,IDO1,RTP4,ISG15,OAS2,GBP2,RSAD2,USP18,TNFSF10,CASP1,PSMB9,DHX58,XAF1,SAMHD1,TAP1,STAT1,OAS1,PHF11,IRF1,IFIT2,TMEM140,PSMB10,SOCS1,PARP12,TAP2,WARS,IFIH1,HERC6,IFI16,DDX58,UBE2L6,UBA7,CXCL10,PSME1,LAP3,NMI,PSME2,CYLD,OAS3,IRF7,CSF1,C19orf66,HLA-G,PARP4,HLA-E,TRIM21,HLA-A,IFI35,HLA-F,IRF9,TRAFD1,USP25,OGFR,USP15,RNF31,EIF2AK2,BAZ2A,CASP7,STAT2,N4BP1,LY6E,SLC15A3,MALT1,ELF1,BAZ1A,MYCBP2,RNF19B,ADAR,TRIM26,APOL2	0.00440691589868892
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK	Up	0.00033478406427854	0.00192782233189389	0.872860891269825	3.28293932460474	0	84	GBP4,DDX60,IFI44,PSMB8,RTP4,ISG15,GBP2,RSAD2,USP18,PARP14,CASP1,CD74,PSMB9,B2M,DHX58,CMPK2,TAP1,BATF2,OAS1,IRF1,IFIT2,TMEM140,PARP12,WARS,PARP9,IFIH1,HERC6,UBE2L6,UBA7,TRIM5,CXCL10,PSME1,LAP3,NMI,PSME2,TRIM25,IRF7,CCRL2,CSF1,TRIM21,IFI35,IFITM3,MOV10,IRF9,TRAFD1,OGFR,RNF31,EIF2AK2,STAT2,EPSTI1,LY6E,LGALS3BP,ELF1	0.00440691589868892
GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN	IMMUNOLOGIC	Up	0.000311429461227032	0.00261939708704979	0.772963023762869	3.26048527837748	0	162	GBP4,DDX60,IFI44,PSMB8,RTP4,ISG15,OAS2,RSAD2,ZBP1,USP18,TNFSF10,PARP14,PSMB9,DHX58,CMPK2,XAF1,TAP1,STAT1,BATF2,OAS1,PHF11,IFIT2,LAIR1,MS4A7,PARP12,PARP9,IFIH1,TRIM69,HERC6,IFI16,DDX58,UBE2L6,TRIM5,CXCL10,LAP3,RNF213,NMI,PSME2,OAS3,TRIM25,IRF7,C19orf66,CYSLTR1,IFI35,IFITM3,IRF9,SERPING1,C2,TNFSF13B,TTC21A,SASH1,EIF2AK2,STAT2,MKI67,EPSTI1,TOR1B,HMMR,UTRN,LY6E,TCF7L2,MYO10,LGALS3BP,GRIN3A,NEXN,PLAC8,ADAR	0.00440691589868892
GSE42021_TREG_VS_TCONV_PLN_UP	IMMUNOLOGIC	Up	0.000310848616723656	0.00261939708704979	0.770490572811008	3.25282272197766	0	163	DDX60,IFI44,PSMB8,IDO1,RTP4,ISG15,OAS2,GBP2,RSAD2,USP18,TNFSF10,PSMB9,B2M,CTSS,XAF1,SAMHD1,TAP1,STAT1,OAS1,PHF11,IRF1,IFIT2,TMEM140,PSMB10,SOCS1,PARP12,TAP2,WARS,C1R,IFIH1,HERC6,IFI16,IRF8,DDX58,UBE2L6,TRIM5,OSMR,CXCL10,LAP3,TAPBP,NMI,PSME2,OAS3,IRF7,CSF1,C19orf66,HLA-E,TRIM21,HLA-A,IFI35,IFITM3,HLA-F,IRF9,SERPING1,TRAFD1,OGFR,USP15,EIF2AK2,CASP7,STAT2,DOCK4,CFH,CFB,TOP1,LGALS3BP,STAT3,RNF19B,CEACAM1,ADAR,USP33,HK1,APOL2	0.00440691589868892
GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_UP	IMMUNOLOGIC	Up	0.000307314074984634	0.00261939708704979	0.756399219548365	3.25121586687078	0	184	GBP4,DDX60,IFI44,PSMB8,RTP4,IFIT1B,ISG15,OAS2,GBP2,IRGM,RSAD2,ZBP1,USP18,TNFSF10,PARP14,PSMB9,B2M,DHX58,CMPK2,CD274,SAMHD1,TAP1,STAT1,OAS1,IRF1,SLFN12L,IFIT2,TMEM140,PSMB10,PARP12,PARP9,IFIH1,GBP7,CXCL10,PSME1,TAPBP,NMI,PSME2,OAS3,UBR2,TRIM25,INPP1,IRF7,CCRL2,C19orf66,ZUFSP,HLA-G,HLA-E,TRIM21,IFI35,SLFN13,MOV10,IRF9,RAPGEF6,TRAFD1,NAA20,ST6GALNAC5,OGFR,KIF1B,EIF2AK2,STAT2,NAMPT,N4BP1,LGALS3BP,DDX24,PIGA,ZNFX1,CNNM4,ADAR,HK1,TRIM26,MORC3	0.00440691589868892
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_DN	IMMUNOLOGIC	Up	0.000314762354422411	0.00261939708704979	0.775368805161971	3.23502363568266	0	151	GBP4,DDX60,IFI44,IDO1,RTP4,ISG15,OAS2,RSAD2,ZBP1,USP18,SLFN5,TNFSF10,PARP14,DHX58,CMPK2,XAF1,CD274,TAP1,BATF2,PHF11,IRF1,IFIT2,TMEM140,PARP12,WARS,PARP9,IFIH1,HERC6,DDX58,TRIM31,UBE2L6,TRIM5,CXCL10,RNF213,GBP5,OAS3,TRIM25,IRF7,C19orf66,HK2,NLRC5,TRIM21,IFITM3,MOV10,SERPING1,TNF,PPM1K,STAT2,NAMPT,EPSTI1,EPT1,CFB,LGALS3BP,AGAP2,NEXN,ZNFX1,ADAR	0.00440691589868892
GSE38681_WT_VS_LYL1_KO_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN	IMMUNOLOGIC	Up	0.000305250305250305	0.00261939708704979	0.747872835984177	3.22718906975629	0	187	GBP4,RTP4,IFIT1B,ISG15,OAS2,GBP2,IRGM,RSAD2,ZBP1,USP18,TNFSF10,PARP14,PSMB9,GZMA,DHX58,CMPK2,CD274,SAMHD1,TAP1,IFNG,STAT1,INSL6,OAS1,IRF1,SLFN12L,IFIT2,TMEM140,SOCS1,PARP12,PARP9,IFIH1,GBP7,CXCL10,TAPBP,TRIM25,PTPRE,IRF7,CCRL2,ZUFSP,HLA-G,PHIP,HLA-E,TRIM21,IFI35,SLFN13,MOV10,STAU1,IRF9,TRAFD1,USP25,WIPF1,OGFR,WDHD1,IPO7,LMO4,FASLG,RGS1,STAT2,NAMPT,IL10RA,LGALS3BP,DDX24,PIK3C2A,PIGA,ZNFX1,STAT3,RNF19B,CAMK2D,TRIM26,MORC3	0.00440691589868892
GSE42724_NAIVE_BCELL_VS_PLASMABLAST_UP	IMMUNOLOGIC	Up	0.000309597523219814	0.00261939708704979	0.764544663313357	3.22677464138142	0	160	GBP4,DDX60,IFI44,RTP4,ISG15,OAS2,RSAD2,ZBP1,USP18,TNFSF10,PARP14,CASP1,PSMB9,DHX58,CMPK2,XAF1,TAP1,STAT1,BATF2,OAS1,IRF1,IFIT2,TMEM140,PARP12,TAP2,PARP9,IFIH1,HERC6,DDX58,UBE2L6,TAPBPL,UBA7,TRIM5,CXCL10,PSME1,LAP3,NMI,ITGB7,GBP5,OAS3,TRIM25,CD2AP,IRF7,C19orf66,NLRC5,TRIM21,IFI35,MOV10,HLA-F,IRF9,SERPING1,TRAFD1,EIF2AK2,PPM1K,STAT2,EPSTI1,LY6E,CFB,LGALS3BP,PHACTR4,NEXN,ZNFX1,STOM,PARP10,HIST1H2AC	0.00440691589868892
GSE34006_WT_VS_A2AR_KO_TREG_DN	IMMUNOLOGIC	Up	0.000307976593778873	0.00261939708704979	0.752370008419594	3.21647433284984	0	178	GBP4,DDX60,PSMB8,RTP4,IFIT1B,ISG15,OAS2,GBP2,IRGM,RSAD2,ZBP1,USP18,TNFSF10,PARP14,PSMB9,B2M,DHX58,CMPK2,CD274,SAMHD1,TAP1,STAT1,INSL6,OAS1,IRF1,SLFN12L,IFIT2,EIF4E3,TMEM140,PSMB10,SOCS1,PARP12,PARP9,IFIH1,GBP7,TAPBPL,CXCL10,PSME1,TAPBP,NMI,PSME2,OAS3,TRIM25,IRF7,CCRL2,C19orf66,ZUFSP,HLA-E,TRIM21,IFI35,SLFN13,MOV10,IRF9,TRAFD1,NAA20,OGFR,CHIC1,LMO4,CASP7,STAT2,TEAD4,DDX24,PIGA,ZNFX1,SLAIN1,RNF19B,ADAR,TRIM26,MORC3,LPAR4	0.00440691589868892
GSE26890_CXCR1_NEG_VS_POS_EFFECTOR_CD8_TCELL_UP	IMMUNOLOGIC	Up	0.000307976593778873	0.00261939708704979	0.750350706825518	3.20784157014672	0	178	DDX60,IFI44,RTP4,IFIT1B,ISG15,OAS2,GBP2,RSAD2,ZBP1,USP18,SLFN5,TNFSF10,PARP14,CMPK2,XAF1,CD274,SAMHD1,STAT1,OAS1,MPEG1,IRF1,IFIT2,TMEM140,PARP12,PARP9,IFIH1,HERC6,GBP7,DDX58,XDH,CXCL10,RNF213,OAS3,INPP1,IRF7,CCRL2,PARP11,ZUFSP,PHIP,CNOT3,NLRC5,HLA-E,TRIM21,SERPINB9,ESF1,IFITM3,SLFN13,DLL1,IRF9,EXOC4,ZCCHC11,TRAFD1,NAA20,USP25,EVI2A,TET2,EIF2AK2,ANKRD12,NAMPT,EPSTI1,PURA,LGALS3BP,G3BP2,ELF1,BAZ1A,UTP14A,PLAC8,PI4KB,CCDC25,MB21D1,CHD7,TLR3,MTDH,CPSF2,DEK,WLS,ATG12,OXSR1,RNASEL,MITD1,RSL24D1,OASL,VCPIP1	0.00440691589868892
GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_DN	IMMUNOLOGIC	Up	0.000314070351758794	0.00261939708704979	0.765816945912515	3.20489064651681	0	153	IFI44,RTP4,CCL5,CD8A,CXCR6,PTPN22,RSAD2,USP18,TNFSF10,PARP14,CIITA,B2M,DHX58,STAT1,LCK,LTB,BATF2,TBX21,IL18BP,IFIT2,CD3D,EIF4E3,ARHGAP15,KLRC1,SOCS1,PARP12,CD69,UBE2L6,LAT,CXCL10,PSME1,LAP3,TAPBP,NMI,GBP5,GRAP2,ERAP1,PARP11,NLRC5,SERPINB9,IFI35,SERPING1,TRAFD1,PLAT,OGFR,ICOS,SLPI,CASP7,STAT2,NAMPT,EPSTI1,ZAP70	0.00440691589868892
GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_DN	IMMUNOLOGIC	Up	0.000311138767890479	0.00261939708704979	0.755158504631483	3.19049830249768	0	165	DDX60,IFI44,PSMB8,ISG15,OAS2,RSAD2,USP18,TNFSF10,PSMB9,B2M,XAF1,SAMHD1,TAP1,STAT1,OAS1,PHF11,IRF1,IFIT2,TMEM140,PSMB10,SOCS1,PARP12,TAP2,IFIH1,HERC6,IFI16,DDX58,UBE2L6,TRIM5,OSMR,PSME1,LAP3,TAPBP,NMI,PSME2,OAS3,TRIM25,CD96,IRF7,C19orf66,HLA-G,PARP4,HLA-E,TRIM21,HLA-A,SERPINB9,IFI35,IFITM3,HLA-F,IRF9,TRAFD1,OGFR,RNF31,EIF2AK2,SMARCA5,CASP7,STAT2,SCAMP1,LY6E,CFB,SLC15A3,LGALS3BP,ELF1,SCNN1G,STAT3,RNF19B,ADAR,TRIM26,APOL2,DSP,LPAR4	0.00440691589868892
GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_DN	IMMUNOLOGIC	Up	0.000310848616723656	0.00261939708704979	0.755264667023233	3.19017699615419	0	164	PSMB8,IDO1,RTP4,CCL5,OAS2,GBP2,TNFSF10,CASP1,CD74,PSMB9,CTSS,SAMHD1,TAP1,IRF1,IFIT2,TGM2,TMEM140,PSMB10,SOCS1,TAP2,WARS,C1R,IFIH1,IRF8,ST8SIA4,DDX58,C3,TRIM31,UBE2L6,TAPBPL,UBA7,CXCL10,PSME1,LAP3,NMI,CYLD,HLA-G,HK2,FLT3LG,HLA-E,TRIM21,HLA-A,IFI35,ASPM,RBMS1,HLA-F,SERPING1,TRAFD1,USP15,HIF1A,DOPEY1,CASP7,STAT2,NAMPT,DOCK4,TNFAIP3,CFH,CFB,TOP1,SLC15A3,KIF2A,ARNTL2,STAT3,RNF19B,CEACAM1,HK1,APOL2,TLR3,LPIN2	0.00440691589868892
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_DN	IMMUNOLOGIC	Up	0.000316656111462951	0.00261939708704979	0.765619070568626	3.17662905618452	0	145	DDX60,IFI44,RTP4,ISG15,OAS2,RSAD2,ZBP1,USP18,TNFSF10,PARP14,DHX58,CMPK2,XAF1,CD274,TAP1,STAT1,BATF2,OAS1,PHF11,IRF1,IFIT2,SOCS1,WARS,PARP9,IFIH1,TRIM69,HERC6,IFI16,DDX58,UBA7,TRIM5,CXCL10,LAP3,RNF213,GBP5,OAS3,TRIM25,IRF7,PARP11,C19orf66,DMXL1,NLRC5,TRIM21,MOV10,IRF9,TRAFD1,EIF2AK2,STAT2,SNX20,EPSTI1,TOR1B,LGALS3BP,UNC93B1,AGAP2,NEXN,ZNFX1,ADAR,STOM	0.00440691589868892
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN	IMMUNOLOGIC	Up	0.000311138767890479	0.00261939708704979	0.751361187275276	3.17445486988755	0	165	DDX60,IFI44,PSMB8,RTP4,ISG15,OAS2,RSAD2,ZBP1,USP18,TNFSF10,CASP4,PSMB9,DHX58,XAF1,TAP1,STAT1,CCL4,OAS1,PHF11,IRF1,IFIT2,TMEM140,SOCS1,PARP12,TAP2,IFIH1,HERC6,IFI16,DDX58,UBE2L6,TRIM5,BARD1,LAP3,NMI,OAS3,TRIM25,LNPEP,IRF7,PARP11,C19orf66,HLA-E,TRIM21,SLC2A6,IFI35,IFITM3,RAPGEF2,IRF9,TRAFD1,HRH1,MOB3B,EIF2AK2,TNF,STAT2,N4BP1,LTA,TOR1B,LY6E,FANCA,LGALS3BP,ARNTL2,CH25H,BCL6,SEMA3C,ADAR,TRIM26,HLX,APOL2,TLR3,LPIN2	0.00440691589868892
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_DN	IMMUNOLOGIC	Up	0.000309597523219814	0.00261939708704979	0.751067824052156	3.16989539643901	0	160	GBP4,DDX60,IFI44,RTP4,ISG15,OAS2,RSAD2,ZBP1,USP18,TNFSF10,PARP14,CASP1,PSMB9,DHX58,CMPK2,XAF1,TAP1,STAT1,OAS1,PHF11,IFIT2,PARP12,WARS,PARP9,IFIH1,TRIM69,HERC6,DDX58,UBE2L6,TRIM5,CXCL10,LAP3,NMI,PSME2,OAS3,IRF7,C19orf66,EFR3A,IFITM3,SERPING1,TET2,EIF2AK2,CASP7,SMC2,EPSTI1,DUSP6,TBC1D23,TOR1B,SRBD1,LGALS3BP,NEXN,PLAC8,ADAR,RRM2,LAMTOR3	0.00440691589868892
GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_UP	IMMUNOLOGIC	Up	0.000308166409861325	0.00261939708704979	0.734651158859234	3.15207556310999	0	182	DDX60,IFI44,RTP4,IFIT1B,ISG15,OAS2,GBP2,IRGM,RSAD2,ZBP1,USP18,SLFN5,TNFSF10,PARP14,DHX58,CMPK2,XAF1,SAMHD1,STAT1,OAS1,MPEG1,SLFN12L,IFIT2,TMEM140,PARP12,PARP9,IFIH1,HERC6,GBP7,CD69,TRIM5,CXCL10,LAP3,RNF213,NMI,OAS3,INPP1,IRF7,CCRL2,PARP11,CSF1,ZUFSP,NLRC5,HLA-E,TRIM21,IFI35,IFITM3,SLFN13,DLL1,IRF9,TRAFD1,NAA20,CHIC1,EVI2A,EIF2AK2,STAT2,NAMPT,EPSTI1,PRRG4,SLC25A12,SLC15A3,LGALS3BP,PLAC8,EPRS,TUBA8,EIF5B,MB21D1,NOTCH1,TLR3	0.00440691589868892
